,useless,pr_min_color,pr_min,pr_avg,rc_min_color,rc_min,rc_avg,colorspace,degree,regularization
649,0.030982905982905984,Silver,0.7604790419161677,0.9084121933080483,Grey,0.6052631578947368,0.8524916964117606,VBbCrCb,4,0.1
646,0.029914529914529916,Silver,0.7696969696969697,0.9078762138130838,White,0.5952380952380952,0.8475756340540147,VBaCrCb,4,0.1
610,0.028846153846153848,Grey,0.75,0.9041805731077578,White,0.5238095238095238,0.8391331919858694,VGBCrCb,4,0.1
524,0.029914529914529916,Silver,0.7719298245614035,0.9031723153593377,White,0.6190476190476191,0.8474231802647048,SBYCrCb,4,0.1
564,0.027777777777777776,Silver,0.7664670658682635,0.9024588691576194,Grey,0.6052631578947368,0.842922142887674,VRBLCr,4,0.1
413,0.029914529914529916,Silver,0.7687861271676301,0.9023925754085341,White,0.5952380952380952,0.845705270078995,SVYCrCb,4,0.1
378,0.028846153846153848,Grey,0.7741935483870968,0.9019478050195748,White,0.5952380952380952,0.8428794000131921,SVGCrCb,4,0.1
629,0.028846153846153848,Silver,0.7664670658682635,0.9017360377682875,Grey,0.6052631578947368,0.8432388204833318,VGbCrCb,4,0.1
656,0.029914529914529916,Silver,0.7411764705882353,0.9014708830611528,White,0.5714285714285714,0.8417344655780021,VLaCrCb,4,0.1
650,0.028846153846153848,Grey,0.75,0.9012038466340098,White,0.5476190476190477,0.8407165646148467,VBYCrCb,4,0.1
603,0.026709401709401708,Silver,0.7485029940119761,0.9010967843260203,White,0.5952380952380952,0.8361752580138169,VGBaCr,4,0.1
606,0.026709401709401708,Silver,0.7380952380952381,0.9005332965174595,Grey,0.5789473684210527,0.8340965546469934,VGBbCr,4,0.1
311,0.027777777777777776,Silver,0.7413793103448276,0.9003173800694465,Grey,0.6052631578947368,0.8392908779217053,HBbYCr,4,0.1
308,0.026709401709401708,Gold,0.7597765363128491,0.899958085552133,Grey,0.6052631578947368,0.8389945744372491,HBaYCr,4,0.1
779,0.03205128205128205,Silver,0.7411764705882353,0.89987227297407,Grey,0.6052631578947368,0.8497340344675304,BLbCrCb,4,0.1
761,0.029914529914529916,Silver,0.7267441860465116,0.8996019483376299,White,0.5952380952380952,0.8419430240034023,GLaCrCb,4,0.1
560,0.028846153846153848,Grey,0.75,0.8992842859231699,White,0.5476190476190477,0.835846801448393,VRGCrCb,4,0.1
84,0.030982905982905984,Silver,0.7650602409638554,0.8991711264882032,White,0.6190476190476191,0.8478363409228921,HSGCrCb,4,0.1
659,0.03205128205128205,Silver,0.7383720930232558,0.8991205804616151,White,0.5952380952380952,0.8429045958346711,VLbCrCb,4,0.1
754,0.028846153846153848,Gold,0.7613636363636364,0.8990363528413662,Grey,0.5789473684210527,0.8410296002909707,GBbCrCb,4,0.1
591,0.028846153846153848,Silver,0.7664670658682635,0.8990289526500754,White,0.5714285714285714,0.8380994619276477,VRaCrCb,4,0.1
633,0.028846153846153848,Silver,0.7440476190476191,0.8989112619039481,White,0.5952380952380952,0.838601250943147,VBLaCr,4,0.1
741,0.027777777777777776,Silver,0.7309941520467836,0.8987135421155658,Grey,0.5789473684210527,0.8385966179707809,GBLbCr,4,0.1
755,0.028846153846153848,Grey,0.75,0.8986543326926937,White,0.5476190476190477,0.839644342668129,GBYCrCb,4,0.1
764,0.030982905982905984,Silver,0.7231638418079096,0.8984650079726202,White,0.5952380952380952,0.8391855101105518,GLbCrCb,4,0.1
270,0.027777777777777776,Silver,0.7558139534883721,0.8984580804635214,Grey,0.5526315789473685,0.8381205629972643,HGBbCr,4,0.1
232,0.028846153846153848,Silver,0.7309941520467836,0.8984320842927769,Grey,0.6052631578947368,0.8365730521742363,HRBaCr,4,0.1
647,0.027777777777777776,Silver,0.7575757575757576,0.8984186682745937,Grey,0.6052631578947368,0.8369468718207999,VBbYCr,4,0.1
594,0.030982905982905984,Silver,0.774390243902439,0.8983711419133418,Grey,0.6052631578947368,0.8497099394476083,VRbCrCb,4,0.1
568,0.026709401709401708,Gold,0.7611111111111111,0.8982853406534613,Grey,0.5789473684210527,0.8340414946739465,VRBaCr,4,0.1
699,0.028846153846153848,Silver,0.7470588235294118,0.8981078142915672,White,0.5952380952380952,0.8384195775106946,RGbCrCb,4,0.1
636,0.027777777777777776,Silver,0.75,0.8981034728707896,Grey,0.6052631578947368,0.8400004969322687,VBLbCr,4,0.1
785,0.029914529914529916,Silver,0.7455621301775148,0.8980770979475406,Grey,0.6052631578947368,0.8458185001501607,BbYCrCb,4,0.1
665,0.029914529914529916,Silver,0.7559523809523809,0.8980090048760903,Grey,0.6052631578947368,0.8423998842383872,VbYCrCb,4,0.1
556,0.027777777777777776,Silver,0.7514792899408284,0.8978869827646634,White,0.5476190476190477,0.8294715649447437,VRGbCr,4,0.1
362,0.028846153846153848,Grey,0.7272727272727273,0.8978255731588458,White,0.5952380952380952,0.8381020998104767,SVGBCr,4,0.1
749,0.026709401709401708,Silver,0.7396449704142012,0.8977264156742858,White,0.5952380952380952,0.8331492517954859,GBaYCr,4,0.1
195,0.026709401709401708,Silver,0.7325581395348837,0.8977008218174352,Grey,0.5,0.8221972908324904,HVabCr,4,0.1
673,0.026709401709401708,Silver,0.7530120481927711,0.8976162577587817,White,0.5952380952380952,0.8335660350723099,RGBaCr,4,0.1
504,0.028846153846153848,Grey,0.7741935483870968,0.8975635374750291,White,0.5952380952380952,0.8426456415843824,SGYCrCb,4,0.1
776,0.03205128205128205,Silver,0.7368421052631579,0.897517714150604,Grey,0.6052631578947368,0.8453424797005064,BLaCrCb,4,0.1
735,0.028846153846153848,Silver,0.7341040462427746,0.897480769530969,White,0.5714285714285714,0.8353670744581915,RbYCrCb,4,0.1
626,0.028846153846153848,Silver,0.7664670658682635,0.8974577360727983,White,0.5952380952380952,0.8402144605943705,VGaCrCb,4,0.1
790,0.030982905982905984,Silver,0.7257142857142858,0.8972752099453297,White,0.5952380952380952,0.838669247849323,LbYCrCb,4,0.1
657,0.027777777777777776,Silver,0.7454545454545455,0.8972508134805862,Grey,0.5789473684210527,0.8330957485544468,VLbYCr,4,0.1
719,0.030982905982905984,Silver,0.7368421052631579,0.8972034279492317,White,0.5952380952380952,0.8427110075571581,RBbCrCb,4,0.1
484,0.029914529914529916,Grey,0.7272727272727273,0.897106009881052,White,0.5952380952380952,0.8434320507674555,SGBCrCb,4,0.1
179,0.027777777777777776,Silver,0.7470588235294118,0.8969903005996755,Grey,0.5789473684210527,0.8385357646479138,HVBbCr,4,0.1
302,0.027777777777777776,Silver,0.7650602409638554,0.896979888577907,Grey,0.631578947368421,0.843930074796044,HBLYCr,4,0.1
644,0.026709401709401708,Silver,0.7590361445783133,0.8969469828814902,White,0.5952380952380952,0.835162998859179,VBaYCr,4,0.1
714,0.026709401709401708,Gold,0.7528089887640449,0.8969267048840333,White,0.5952380952380952,0.8311985774114987,RBaYCr,4,0.1
664,0.028846153846153848,Silver,0.7604790419161677,0.8968082483597095,White,0.5952380952380952,0.8396981983331417,VaYCrCb,4,0.1
292,0.028846153846153848,Silver,0.7142857142857143,0.8967532661793095,White,0.5714285714285714,0.8274299074734173,HGbYCb,4,0.1
514,0.030982905982905984,Silver,0.7619047619047619,0.8966500030886443,Grey,0.631578947368421,0.848359488609445,SBLCrCb,4,0.1
172,0.028846153846153848,Silver,0.7485380116959064,0.8966355303806272,White,0.6190476190476191,0.8377277313982072,HVBLCr,4,0.1
557,0.026709401709401708,Silver,0.7682926829268293,0.8965256752907481,Grey,0.5789473684210527,0.8322502620664436,VRGbCb,4,0.1
622,0.027777777777777776,Silver,0.7380952380952381,0.8965185671790431,White,0.5714285714285714,0.8291503701151878,VGabCr,4,0.1
590,0.026709401709401708,Gold,0.7597765363128491,0.8965090888235976,White,0.5476190476190477,0.8300013895624756,VRaYCb,4,0.1
752,0.027777777777777776,Silver,0.7251461988304093,0.8964613843034606,White,0.5952380952380952,0.8331659467204404,GBbYCr,4,0.1
638,0.027777777777777776,Silver,0.7559523809523809,0.89644057160867,Grey,0.6052631578947368,0.8418919627835802,VBLYCr,4,0.1
494,0.029914529914529916,Silver,0.7529411764705882,0.8963557183846327,White,0.6190476190476191,0.8446548545905433,SGLCrCb,4,0.1
663,0.030982905982905984,Silver,0.7183908045977011,0.8963351522914377,White,0.5714285714285714,0.8337907128672116,VabCrCb,4,0.1
336,0.028846153846153848,Grey,0.71875,0.8962446634434532,White,0.5714285714285714,0.8365524680753682,SVRGCb,4,0.1
267,0.027777777777777776,Gold,0.7569060773480663,0.8961170783510166,Grey,0.5526315789473685,0.8339701207796947,HGBaCr,4,0.1
608,0.027777777777777776,Silver,0.7664670658682635,0.8960836815121123,White,0.5476190476190477,0.8342317272131388,VGBYCr,4,0.1
13,0.028846153846153848,Silver,0.7660818713450293,0.8960436453692103,White,0.5952380952380952,0.8388061072790871,HSVGCr,4,0.1
544,0.027777777777777776,Grey,0.7419354838709677,0.8958022116012427,White,0.5476190476190477,0.8338157269514503,VRGBCr,4,0.1
199,0.029914529914529916,Silver,0.7298850574712644,0.895781715391759,Grey,0.631578947368421,0.8407689961997892,HVaCrCb,4,0.1
661,0.027777777777777776,Silver,0.7321428571428571,0.8956787554755625,White,0.5714285714285714,0.8276759822328952,VabYCr,4,0.1
738,0.027777777777777776,Silver,0.7352941176470589,0.8956603974808826,White,0.5952380952380952,0.8324852311203123,GBLaCr,4,0.1
726,0.029914529914529916,Silver,0.727810650887574,0.895654326032942,White,0.5714285714285714,0.8357156544369464,RLaCrCb,4,0.1
627,0.028846153846153848,Silver,0.7425149700598802,0.8955039674268649,Grey,0.5789473684210527,0.8335314708741562,VGbYCr,4,0.1
187,0.027777777777777776,Silver,0.7298850574712644,0.895405263481094,Grey,0.5789473684210527,0.8336557765004654,HVLaCb,4,0.1
630,0.028846153846153848,Grey,0.75,0.895263611593057,White,0.5714285714285714,0.8376925449974458,VGYCrCb,4,0.1
687,0.027777777777777776,Silver,0.7337278106508875,0.895163671604095,White,0.5952380952380952,0.8313147513208577,RGLbCb,4,0.1
599,0.027777777777777776,Silver,0.7383720930232558,0.8951611891512883,White,0.5714285714285714,0.8312061421978709,VGBLCr,4,0.1
720,0.028846153846153848,Grey,0.75,0.8951293588968766,White,0.5714285714285714,0.8386717809377514,RBYCrCb,4,0.1
534,0.029914529914529916,Silver,0.7529411764705882,0.8951170249194047,White,0.6190476190476191,0.8432205702962186,SLYCrCb,4,0.1
680,0.028846153846153848,Grey,0.75,0.8950295654586793,White,0.5476190476190477,0.8351279510549633,RGBCrCb,4,0.1
708,0.026709401709401708,Silver,0.7650602409638554,0.8950013355616346,Grey,0.6052631578947368,0.8341815663302768,RBLYCr,4,0.1
469,0.028846153846153848,Grey,0.75,0.8949944314174723,White,0.5952380952380952,0.8425418315806836,SRYCrCb,4,0.1
280,0.027777777777777776,Silver,0.7368421052631579,0.8949487497682809,Grey,0.5263157894736842,0.829406901033612,HGLbCr,4,0.1
418,0.028846153846153848,Grey,0.696969696969697,0.8948913483558878,White,0.5476190476190477,0.8353609432922712,SRGBCr,4,0.1
571,0.027777777777777776,Silver,0.75,0.8948644352400587,Grey,0.6052631578947368,0.8365604770531795,VRBbCr,4,0.1
573,0.028846153846153848,Grey,0.7419354838709677,0.8948422508646712,White,0.5476190476190477,0.8357833074757886,VRBYCr,4,0.1
263,0.027777777777777776,Gold,0.7653631284916201,0.894808578709734,Grey,0.6052631578947368,0.8372395203351147,HGBLCr,4,0.1
689,0.027777777777777776,Silver,0.7225433526011561,0.8947852295611978,White,0.5952380952380952,0.8349032102026702,RGLYCb,4,0.1
678,0.027777777777777776,Grey,0.7419354838709677,0.8947728028177978,White,0.5476190476190477,0.834966642238988,RGBYCr,4,0.1
109,0.030982905982905984,Silver,0.7425149700598802,0.8946446534938052,White,0.5952380952380952,0.8398588531901455,HSLCrCb,4,0.1
768,0.029914529914529916,Silver,0.7225433526011561,0.894639510217437,White,0.5952380952380952,0.8364538783940206,GabCrCb,4,0.1
177,0.027777777777777776,Silver,0.7325581395348837,0.8945965702844336,White,0.5952380952380952,0.8286895152709047,HVBaCb,4,0.1
391,0.028846153846153848,Grey,0.71875,0.8945670763374383,White,0.5952380952380952,0.8359578527448801,SVBYCr,4,0.1
777,0.027777777777777776,Silver,0.7365269461077845,0.8945648957013004,Grey,0.5789473684210527,0.8366155550775903,BLbYCr,4,0.1
642,0.027777777777777776,Silver,0.7349397590361446,0.8945382181064994,White,0.5952380952380952,0.8352253123866473,VBabCr,4,0.1
313,0.030982905982905984,Silver,0.7241379310344828,0.8944234207101751,Grey,0.631578947368421,0.8397025363917,HBbCrCb,4,0.1
197,0.026709401709401708,Silver,0.7619047619047619,0.8943543627286006,Grey,0.5789473684210527,0.8274733524315321,HVaYCr,4,0.1
99,0.030982905982905984,Silver,0.7515151515151515,0.8942708317957637,White,0.6190476190476191,0.8429921637470414,HSBCrCb,4,0.1
640,0.029914529914529916,Grey,0.71875,0.8942602715817122,Grey,0.6052631578947368,0.8410907964763514,VBLCrCb,4,0.1
297,0.027777777777777776,Gold,0.7362637362637363,0.8942292318373448,Grey,0.5526315789473685,0.829904887971442,HBLaCr,4,0.1
304,0.03205128205128205,Silver,0.7398843930635838,0.8941837482891893,Grey,0.631578947368421,0.8426757234012605,HBLCrCb,4,0.1
745,0.028846153846153848,Grey,0.7272727272727273,0.8941822319011585,White,0.5952380952380952,0.8400316495070488,GBLCrCb,4,0.1
669,0.027777777777777776,Silver,0.7559523809523809,0.8941683333434907,White,0.5714285714285714,0.8338261891366645,RGBLCr,4,0.1
774,0.027777777777777776,Silver,0.7294117647058823,0.8941490778282243,White,0.5952380952380952,0.8306299171445626,BLaYCr,4,0.1
176,0.027777777777777776,Silver,0.7470588235294118,0.8940812495268384,Grey,0.47368421052631576,0.8284429837571703,HVBaCr,4,0.1
329,0.030982905982905984,Silver,0.735632183908046,0.8940369258243842,White,0.5952380952380952,0.837790697656917,HbYCrCb,4,0.1
592,0.027777777777777776,Silver,0.7590361445783133,0.8939847927543592,Grey,0.5789473684210527,0.8329979634287464,VRbYCr,4,0.1
328,0.030982905982905984,Silver,0.7411764705882353,0.8939326750509498,Grey,0.631578947368421,0.8439354311696449,HaYCrCb,4,0.1
616,0.028846153846153848,Silver,0.7365269461077845,0.8939268575914622,Grey,0.5789473684210527,0.8328891494073877,VGLbCr,4,0.1
783,0.03311965811965812,Silver,0.7411764705882353,0.8938974044072471,Grey,0.6052631578947368,0.8418959858828188,BabCrCb,4,0.1
341,0.029914529914529916,Grey,0.71875,0.89387264875769,Grey,0.6052631578947368,0.8412307571278819,SVRBCr,4,0.1
696,0.028846153846153848,Silver,0.7439024390243902,0.893820569850444,White,0.5952380952380952,0.8363687701833309,RGaCrCb,4,0.1
448,0.028846153846153848,Grey,0.71875,0.8938042494905027,White,0.5714285714285714,0.8360795836980344,SRBYCb,4,0.1
791,0.030982905982905984,Silver,0.7267441860465116,0.8937423527518118,White,0.5952380952380952,0.8363960285377837,abYCrCb,4,0.1
574,0.026709401709401708,Gold,0.7597765363128491,0.8937365299353244,White,0.5476190476190477,0.8268958294559988,VRBYCb,4,0.1
200,0.027777777777777776,Silver,0.7142857142857143,0.8937360201121511,Grey,0.5526315789473685,0.825256543236693,HVbYCr,4,0.1
747,0.027777777777777776,Silver,0.7261904761904762,0.8936780474866794,Grey,0.5789473684210527,0.8321878496627344,GBabCr,4,0.1
74,0.030982905982905984,Silver,0.7440476190476191,0.8936209328990755,White,0.6190476190476191,0.8445821102855138,HSGLCb,4,0.1
162,0.027777777777777776,Silver,0.7426900584795322,0.893582320586045,White,0.6190476190476191,0.8366460389956898,HVGaCb,4,0.1
434,0.028846153846153848,Grey,0.75,0.8935743770427997,White,0.5714285714285714,0.8402340264238533,SRGCrCb,4,0.1
770,0.027777777777777776,Silver,0.7241379310344828,0.8935321595551933,Grey,0.5789473684210527,0.8323538665764443,GbYCrCb,4,0.1
108,0.030982905982905984,Grey,0.75,0.8935255690656274,White,0.6190476190476191,0.8429636803119392,HSLYCb,4,0.1
289,0.027777777777777776,Silver,0.711864406779661,0.8934557239244695,Grey,0.6052631578947368,0.8319919189168273,HGaYCb,4,0.1
321,0.027777777777777776,Silver,0.7309941520467836,0.8934437329666494,Grey,0.5263157894736842,0.8275896409196613,HLbYCr,4,0.1
291,0.027777777777777776,Silver,0.7175141242937854,0.8934178565772106,Grey,0.5789473684210527,0.8289880512069856,HGbYCr,4,0.1
734,0.028846153846153848,Silver,0.7439024390243902,0.8933759277873049,White,0.5952380952380952,0.8358382662045512,RaYCrCb,4,0.1
772,0.027777777777777776,Silver,0.7218934911242604,0.8933324866096258,White,0.5952380952380952,0.8329714463716282,BLabCr,4,0.1
684,0.027777777777777776,Silver,0.7151162790697675,0.8932543735379729,White,0.5714285714285714,0.8278717505204707,RGLaCb,4,0.1
477,0.028846153846153848,Grey,0.71875,0.8931468183091736,White,0.5714285714285714,0.8351186062118365,SGBaCr,4,0.1
412,0.030982905982905984,Grey,0.7419354838709677,0.8930654623545392,Grey,0.6052631578947368,0.843222700055695,SVbCrCb,4,0.1
62,0.030982905982905984,Grey,0.75,0.8930503229926672,Grey,0.631578947368421,0.8509538171021594,HSRYCb,4,0.1
286,0.027777777777777776,Silver,0.7251461988304093,0.8930450837500051,Grey,0.5526315789473685,0.8276688389403429,HGabCr,4,0.1
781,0.027777777777777776,Silver,0.727810650887574,0.8930410616865323,Grey,0.5789473684210527,0.8307545595989414,BabYCr,4,0.1
503,0.030982905982905984,Grey,0.7419354838709677,0.8929606617812351,Grey,0.6052631578947368,0.8429699307735077,SGbCrCb,4,0.1
356,0.028846153846153848,Grey,0.71875,0.8929317558052836,White,0.5952380952380952,0.8353581749039359,SVRYCb,4,0.1
458,0.029914529914529916,Grey,0.7419354838709677,0.8928973447259414,White,0.5952380952380952,0.839150242778288,SRLYCb,4,0.1
595,0.028846153846153848,Grey,0.75,0.892873477986242,White,0.5952380952380952,0.8378731439002673,VRYCrCb,4,0.1
322,0.027777777777777776,Silver,0.7045454545454546,0.8928729598603031,White,0.5714285714285714,0.8223683454717096,HLbYCb,4,0.1
432,0.028846153846153848,Grey,0.71875,0.8928713110056328,Grey,0.6052631578947368,0.8394337142114322,SRGYCr,4,0.1
281,0.027777777777777776,Silver,0.7225433526011561,0.8928242544514452,Grey,0.5789473684210527,0.8222544135543568,HGLbCb,4,0.1
246,0.028846153846153848,Silver,0.7142857142857143,0.8928109279711198,White,0.5714285714285714,0.8269143257553094,HRLbCb,4,0.1
237,0.027777777777777776,Grey,0.7272727272727273,0.8928038740329819,Grey,0.631578947368421,0.838540501364203,HRBYCr,4,0.1
278,0.026709401709401708,Silver,0.7094972067039106,0.8927545564806405,Grey,0.5789473684210527,0.8286511570005733,HGLaCb,4,0.1
424,0.028846153846153848,Grey,0.71875,0.8927343306557571,White,0.5714285714285714,0.8352178752085749,SRGLCb,4,0.1
97,0.030982905982905984,Grey,0.75,0.8927290108147248,White,0.5952380952380952,0.8426152103499539,HSBYCr,4,0.1
717,0.027777777777777776,Silver,0.7283236994219653,0.8927287723789633,White,0.5714285714285714,0.8284914825138378,RBbYCr,4,0.1
512,0.029914529914529916,Grey,0.71875,0.8926101356746181,Grey,0.6052631578947368,0.8416287361396825,SBLYCr,4,0.1
482,0.028846153846153848,Grey,0.71875,0.8925985827163916,White,0.5952380952380952,0.834677460531538,SGBYCr,4,0.1
198,0.027777777777777776,Silver,0.7383720930232558,0.8925833627683526,White,0.5952380952380952,0.8343135096233123,HVaYCb,4,0.1
284,0.028846153846153848,Grey,0.7272727272727273,0.8925366970764704,Grey,0.631578947368421,0.83675550993939,HGLCrCb,4,0.1
274,0.028846153846153848,Grey,0.75,0.8925147521820858,White,0.5714285714285714,0.8370343367114867,HGBCrCb,4,0.1
173,0.027777777777777776,Silver,0.7383720930232558,0.8924848965188426,White,0.5476190476190477,0.8245802362972694,HVBLCb,4,0.1
645,0.02564102564102564,Gold,0.7569060773480663,0.8924502848684532,White,0.5476190476190477,0.8237359579570618,VBaYCb,4,0.1
729,0.03205128205128205,Silver,0.7241379310344828,0.8924450121059593,White,0.5714285714285714,0.8354059161586297,RLbCrCb,4,0.1
228,0.028846153846153848,Silver,0.7257142857142858,0.8924302967437356,Grey,0.6052631578947368,0.8328854748923612,HRBLCr,4,0.1
660,0.028846153846153848,Grey,0.71875,0.8924189954270734,Grey,0.6052631578947368,0.8377133774481261,VLYCrCb,4,0.1
581,0.027777777777777776,Silver,0.7411764705882353,0.8923575342144006,Grey,0.6052631578947368,0.8330728304301341,VRLbCr,4,0.1
357,0.029914529914529916,Grey,0.75,0.8923150473445152,White,0.5952380952380952,0.8389161284820141,SVRCrCb,4,0.1
393,0.029914529914529916,Grey,0.75,0.8922720751243803,Grey,0.631578947368421,0.8394072453246326,SVBCrCb,4,0.1
789,0.029914529914529916,Silver,0.7235294117647059,0.892256987373166,White,0.5952380952380952,0.8344552660797837,LaYCrCb,4,0.1
116,0.030982905982905984,Silver,0.7455621301775148,0.8922554014484864,White,0.6190476190476191,0.8391048151682244,HSbYCr,4,0.1
107,0.030982905982905984,Silver,0.7368421052631579,0.892232955387198,White,0.5714285714285714,0.8387983158336976,HSLYCr,4,0.1
403,0.030982905982905984,Grey,0.7666666666666667,0.8922048431834464,Grey,0.6052631578947368,0.8432365226961078,SVLCrCb,4,0.1
320,0.030982905982905984,Silver,0.7126436781609196,0.8922047232184332,White,0.6190476190476191,0.8373035702886447,HLaCrCb,4,0.1
24,0.030982905982905984,Grey,0.75,0.8921211455304766,White,0.6190476190476191,0.8421592511523651,HSVLCr,4,0.1
473,0.028846153846153848,Grey,0.71875,0.8921143965889724,Grey,0.6052631578947368,0.8369107209071771,SGBLCr,4,0.1
780,0.029914529914529916,Grey,0.71875,0.8920837201579332,Grey,0.6052631578947368,0.8454694440279167,BLYCrCb,4,0.1
168,0.029914529914529916,Grey,0.75,0.8920309913160905,White,0.5714285714285714,0.8338924969010141,HVGCrCb,4,0.1
676,0.02564102564102564,Silver,0.7469879518072289,0.8920055141642655,Grey,0.5789473684210527,0.8293864659672754,RGBbCr,4,0.1
202,0.030982905982905984,Silver,0.7094972067039106,0.892002086469735,White,0.6190476190476191,0.8347845962220634,HVbCrCb,4,0.1
35,0.029914529914529916,Silver,0.7590361445783133,0.8919854309142062,White,0.6190476190476191,0.8401920108995875,HSVCrCb,4,0.1
652,0.027777777777777776,Silver,0.7365269461077845,0.8919769916040177,White,0.5476190476190477,0.8238004953353373,VLabCr,4,0.1
181,0.027777777777777776,Grey,0.7272727272727273,0.8919688033035862,White,0.5714285714285714,0.8316310660996229,HVBYCr,4,0.1
161,0.027777777777777776,Silver,0.7514792899408284,0.8919279138854967,White,0.5476190476190477,0.8233269438198096,HVGaCr,4,0.1
256,0.027777777777777776,Silver,0.7231638418079096,0.8918945576699977,Grey,0.5526315789473685,0.827595075946557,HRbYCr,4,0.1
78,0.030982905982905984,Silver,0.7368421052631579,0.8918785144891781,Grey,0.6052631578947368,0.8409648445206727,HSGaCb,4,0.1
235,0.026709401709401708,Silver,0.7267441860465116,0.8918489522543396,Grey,0.6052631578947368,0.8306087815130803,HRBbCr,4,0.1
236,0.027777777777777776,Silver,0.7183908045977011,0.8917416501093756,White,0.5952380952380952,0.8296722979876385,HRBbCb,4,0.1
314,0.028846153846153848,Grey,0.75,0.8917370144573378,White,0.5952380952380952,0.8375593888397369,HBYCrCb,4,0.1
716,0.030982905982905984,Silver,0.7425149700598802,0.8917110908850041,White,0.5952380952380952,0.8411258322804371,RBaCrCb,4,0.1
14,0.028846153846153848,Grey,0.75,0.8917023195222933,White,0.6190476190476191,0.8388064475506476,HSVGCb,4,0.1
220,0.027777777777777776,Silver,0.7325581395348837,0.8916997735573019,Grey,0.6052631578947368,0.8320748129930473,HRGbCr,4,0.1
554,0.026709401709401708,Gold,0.7570621468926554,0.8915941502834023,White,0.5714285714285714,0.8301613828259171,VRGaCb,4,0.1
363,0.028846153846153848,Grey,0.696969696969697,0.8915651282906188,White,0.5952380952380952,0.8371643019602312,SVGBCb,4,0.1
316,0.027777777777777776,Silver,0.72,0.8915611504582903,White,0.5714285714285714,0.8274883244125151,HLabCr,4,0.1
703,0.027777777777777776,Silver,0.7251461988304093,0.8915300335182624,White,0.5952380952380952,0.8283630617548521,RBLaCr,4,0.1
158,0.027777777777777776,Silver,0.7262569832402235,0.8915044463256678,White,0.5714285714285714,0.8278527763367963,HVGLCb,4,0.1
309,0.027777777777777776,Silver,0.7440476190476191,0.8914696511412411,Grey,0.6052631578947368,0.829214567399155,HBaYCb,4,0.1
690,0.028846153846153848,Grey,0.71875,0.891290271431237,White,0.5952380952380952,0.8379123366446658,RGLCrCb,4,0.1
585,0.029914529914529916,Grey,0.71875,0.8912265460111789,Grey,0.6052631578947368,0.8426576853957711,VRLCrCb,4,0.1
538,0.029914529914529916,Silver,0.757396449704142,0.8912153468331414,Grey,0.6052631578947368,0.8399555840091609,SaYCrCb,4,0.1
201,0.027777777777777776,Silver,0.7257142857142858,0.8911622078549714,White,0.5714285714285714,0.8266890359171769,HVbYCb,4,0.1
376,0.028846153846153848,Grey,0.696969696969697,0.8911297410400418,White,0.5714285714285714,0.8337411603639561,SVGYCr,4,0.1
468,0.030982905982905984,Silver,0.75,0.8910562370040475,Grey,0.6052631578947368,0.8415993684908176,SRbCrCb,4,0.1
419,0.028846153846153848,Grey,0.71875,0.891036738140633,White,0.5476190476190477,0.8335097478926887,SRGBCb,4,0.1
